chemical,sample_date,value
Magnesium,2006-07-09,10.2
Magnesium,2006-07-11,20.2
Magnesium,2006-07-13,14.42
Magnesium,2006-07-16,24.0
Magnesium,2006-07-27,10.3
Magnesium,2006-08-10,15.56
Magnesium,2006-08-13,20.15
Magnesium,2006-08-18,26.93
Magnesium,2006-08-24,10.97
Magnesium,2006-08-26,26.8
Magnesium,2006-09-02,7.84
Magnesium,2006-09-07,12.0
Magnesium,2006-09-14,11.3
Magnesium,2006-09-21,12.27
Magnesium,2006-09-22,18.2
Magnesium,2006-09-23,24.3
Magnesium,2006-10-06,32.65
Magnesium,2006-10-08,32.3
Magnesium,2006-10-12,26.68
Magnesium,2006-10-26,11.96
Magnesium,2006-10-28,21.8
Magnesium,2006-11-09,19.13
Magnesium,2006-11-15,28.33
Magnesium,2006-11-22,20.65
Magnesium,2006-11-23,12.27
Magnesium,2006-11-25,26.8
Magnesium,2006-12-07,21.3
Magnesium,2006-12-10,48.3
Magnesium,2006-12-13,34.0
Magnesium,2006-12-21,12.27
Magnesium,2006-12-23,24.3
Magnesium,2007-01-11,18.89
Magnesium,2007-01-18,24.3
Magnesium,2007-01-24,24.25
Magnesium,2007-01-25,12.29
Magnesium,2007-01-27,25.2
Magnesium,2007-02-08,27.8
Magnesium,2007-02-15,22.63
Magnesium,2007-02-16,24.3
Magnesium,2007-02-22,18.7
Magnesium,2007-02-24,22.0
Magnesium,2007-03-09,20.66
Magnesium,2007-03-15,33.63
Magnesium,2007-03-22,17.07
Magnesium,2007-03-23,19.43
Magnesium,2007-03-24,19.5
Magnesium,2007-03-28,29.2
Magnesium,2007-04-06,15.84
Magnesium,2007-04-12,28.36
Magnesium,2007-04-19,4.85
Magnesium,2007-04-20,34.05
Magnesium,2007-04-21,21.9
Magnesium,2007-05-10,19.24
Magnesium,2007-05-18,33.2
Magnesium,2007-05-24,10.99
Magnesium,2007-05-26,27.55
Magnesium,2007-06-07,13.81
Magnesium,2007-06-09,15.33
Magnesium,2007-06-21,15.01
Magnesium,2007-06-23,21.9
Magnesium,2007-07-05,15.52
Magnesium,2007-07-07,31.96
Magnesium,2007-07-19,13.26
Magnesium,2007-07-21,19.2
Magnesium,2007-07-22,28.0
Magnesium,2007-08-04,31.33
Magnesium,2007-08-11,19.23
Magnesium,2007-08-23,11.32
Magnesium,2007-08-25,19.1
Magnesium,2007-09-06,21.8
Magnesium,2007-09-12,22.19
Magnesium,2007-09-20,10.67
Magnesium,2007-09-23,19.4
Magnesium,2007-09-29,27.12
Magnesium,2007-09-30,23.17
Magnesium,2007-10-07,17.27
Magnesium,2007-10-13,27.9
Magnesium,2007-10-25,14.55
Magnesium,2007-10-26,29.75
Magnesium,2007-10-27,26.0
Magnesium,2007-11-10,34.4
Magnesium,2007-11-15,14.55
Magnesium,2007-11-21,27.6
Magnesium,2007-11-22,25.46
Magnesium,2007-11-23,21.07
Magnesium,2007-11-24,21.9
Magnesium,2007-11-28,24.75
Magnesium,2007-12-08,28.4
Magnesium,2007-12-13,28.2
Magnesium,2007-12-20,15.51
Magnesium,2007-12-22,18.77
Magnesium,2008-01-10,17.4
Magnesium,2008-01-12,26.0
Magnesium,2008-01-18,11.9
Magnesium,2008-01-24,25.22
Magnesium,2008-01-26,26.8
Magnesium,2008-02-03,22.45
Magnesium,2008-02-06,27.16
Magnesium,2008-02-15,18.9
Magnesium,2008-02-21,17.14
Magnesium,2008-02-23,21.52
Magnesium,2008-03-02,21.99
Magnesium,2008-03-14,21.23
Magnesium,2008-03-17,17.42
Magnesium,2008-03-21,21.5
Magnesium,2008-03-23,21.9
Magnesium,2008-03-30,29.54
Magnesium,2008-04-11,18.07
Magnesium,2008-04-14,14.9
Magnesium,2008-04-28,15.74
Magnesium,2008-05-03,21.5
Magnesium,2008-05-09,21.73
Magnesium,2008-05-16,14.23
Magnesium,2008-05-18,27.81
Magnesium,2008-05-26,27.2
Magnesium,2008-05-30,27.02
Magnesium,2008-05-31,16.4
Magnesium,2008-06-12,16.45
Magnesium,2008-06-13,17.4
Magnesium,2008-06-15,19.86
Magnesium,2008-06-20,13.26
Magnesium,2008-06-26,27.42
Magnesium,2008-06-29,17.5
Magnesium,2008-07-07,11.9
Magnesium,2008-07-11,15.68
Magnesium,2008-07-12,17.16
Magnesium,2008-07-25,11.96
Magnesium,2008-07-27,15.7
Magnesium,2008-08-03,10.67
Magnesium,2008-08-08,27.05
Magnesium,2008-08-10,11.96
Magnesium,2008-08-11,27.32
Magnesium,2008-08-22,9.7
Magnesium,2008-08-23,25.45
Magnesium,2008-08-28,12.61
Magnesium,2008-08-31,15.0
Magnesium,2008-09-05,12.29
Magnesium,2008-09-06,17.04
Magnesium,2008-09-07,15.14
Magnesium,2008-09-11,21.5
Magnesium,2008-09-13,14.55
Magnesium,2008-09-18,11.64
Magnesium,2008-09-21,35.74
Magnesium,2008-09-26,11.64
Magnesium,2008-09-28,15.0
Magnesium,2008-10-03,14.87
Magnesium,2008-10-10,12.61
Magnesium,2008-10-12,23.51
Magnesium,2008-10-17,20.24
Magnesium,2008-10-19,18.24
Magnesium,2008-10-24,18.75
Magnesium,2008-10-26,14.2
Magnesium,2008-11-01,20.69
Magnesium,2008-11-07,25.08
Magnesium,2008-11-15,24.27
Magnesium,2008-11-17,26.74
Magnesium,2008-11-27,15.7
Magnesium,2008-11-28,15.2
Magnesium,2008-12-05,13.37
Magnesium,2008-12-12,22.07
Magnesium,2008-12-15,18.24
Magnesium,2008-12-19,18.9
Magnesium,2009-01-09,22.3
Magnesium,2009-01-11,19.42
Magnesium,2009-01-15,7.1
Magnesium,2009-01-24,31.62
Magnesium,2009-01-29,15.55
Magnesium,2009-02-08,20.26
Magnesium,2009-02-13,17.7
Magnesium,2009-02-14,22.63
Magnesium,2009-02-26,19.8
Magnesium,2009-02-27,11.32
Magnesium,2009-03-06,17.46
Magnesium,2009-03-13,22.22
Magnesium,2009-03-17,11.5
Magnesium,2009-03-19,10.24
Magnesium,2009-03-20,23.07
Magnesium,2009-03-27,32.83
Magnesium,2009-03-29,21.2
Magnesium,2009-04-12,21.34
Magnesium,2009-04-17,17.6
Magnesium,2009-04-18,26.17
Magnesium,2009-04-23,18.07
Magnesium,2009-04-24,23.6
Magnesium,2009-04-25,18.5
Magnesium,2009-05-04,17.14
Magnesium,2009-05-08,20.19
Magnesium,2009-05-17,5.4
Magnesium,2009-05-21,18.17
Magnesium,2009-05-25,27.85
Magnesium,2009-05-28,18.8
Magnesium,2009-06-12,16.8
Magnesium,2009-06-14,24.0
Magnesium,2009-06-20,12.9
Magnesium,2009-06-25,13.02
Magnesium,2009-06-28,29.06
Magnesium,2009-07-09,24.72
Magnesium,2009-07-11,21.0
Magnesium,2009-07-12,12.29
Magnesium,2009-07-19,5.9
Magnesium,2009-07-23,10.02
Magnesium,2009-07-26,25.47
Magnesium,2009-07-30,20.6
Magnesium,2009-08-08,20.86
Magnesium,2009-08-17,6.0
Magnesium,2009-08-20,16.1
Magnesium,2009-08-21,16.81
Magnesium,2009-08-23,25.62
Magnesium,2009-08-28,16.06
Magnesium,2009-09-07,17.27
Magnesium,2009-09-09,16.68
Magnesium,2009-09-18,7.2
Magnesium,2009-09-21,19.9
Magnesium,2009-09-22,21.74
Magnesium,2009-09-24,18.6
Magnesium,2009-09-27,14.84
Magnesium,2009-09-28,17.72
Magnesium,2009-10-08,18.2
Magnesium,2009-10-10,19.85
Magnesium,2009-10-19,17.37
Magnesium,2009-10-22,17.78
Magnesium,2009-10-29,15.7
Magnesium,2009-10-30,18.48
Magnesium,2009-11-07,18.75
Magnesium,2009-11-13,17.61
Magnesium,2009-11-14,35.88
Magnesium,2009-11-16,15.4
Magnesium,2009-11-20,10.6
Magnesium,2009-11-26,13.9
Magnesium,2009-12-05,21.61
Magnesium,2009-12-10,20.9
Magnesium,2009-12-12,15.2
Magnesium,2009-12-13,12.29
Magnesium,2009-12-19,27.81
Magnesium,2010-01-10,22.82
Magnesium,2010-01-16,11.9
Magnesium,2010-01-17,23.42
Magnesium,2010-01-23,31.5
Magnesium,2010-01-24,39.4
Magnesium,2010-01-28,19.02
Magnesium,2010-02-07,17.06
Magnesium,2010-02-14,25.54
Magnesium,2010-02-18,17.77
Magnesium,2010-02-19,16.0
Magnesium,2010-02-20,15.32
Magnesium,2010-03-12,18.61
Magnesium,2010-03-18,19.38
Magnesium,2010-03-19,4.0
Magnesium,2010-03-20,30.16
Magnesium,2010-03-24,16.8
Magnesium,2010-03-25,13.26
Magnesium,2010-04-08,15.16
Magnesium,2010-04-16,12.06
Magnesium,2010-04-17,6.92
Magnesium,2010-04-18,22.86
Magnesium,2010-04-21,13.1
Magnesium,2010-04-22,10.35
Magnesium,2010-05-09,16.7
Magnesium,2010-05-14,19.38
Magnesium,2010-05-19,13.38
Magnesium,2010-05-20,4.5
Magnesium,2010-05-22,32.1
Magnesium,2010-05-26,14.4
Magnesium,2010-06-13,18.96
Magnesium,2010-06-17,10.91
Magnesium,2010-06-19,18.97
Magnesium,2010-06-23,12.94
Magnesium,2010-07-15,15.8
Magnesium,2010-07-16,4.16
Magnesium,2010-07-18,13.44
Magnesium,2010-07-22,15.38
Magnesium,2010-07-24,11.64
Magnesium,2010-07-28,12.1
Magnesium,2010-08-11,19.5
Magnesium,2010-08-12,4.6
Magnesium,2010-08-14,18.22
Magnesium,2010-08-18,16.49
Magnesium,2010-08-21,18.8
Magnesium,2010-08-26,12.5
Magnesium,2010-08-28,15.0
Magnesium,2010-09-02,14.14
Magnesium,2010-09-04,19.05
Magnesium,2010-09-16,21.9
Magnesium,2010-09-17,6.0
Magnesium,2010-09-25,12.93
Magnesium,2010-09-29,17.9
Magnesium,2010-09-30,18.97
Magnesium,2010-10-13,11.1
Magnesium,2010-10-15,20.26
Magnesium,2010-10-19,11.9
Magnesium,2010-10-20,13.3
Magnesium,2010-10-21,23.93
Magnesium,2010-10-22,11.0
Magnesium,2010-10-29,10.58
Magnesium,2010-11-09,17.51
Magnesium,2010-11-10,11.92
Magnesium,2010-11-13,17.59
Magnesium,2010-11-18,19.4
Magnesium,2010-11-19,6.2
Magnesium,2010-11-24,14.1
Magnesium,2010-11-27,11.84
Magnesium,2010-12-09,23.83
Magnesium,2010-12-11,15.82
Magnesium,2010-12-15,17.8
Magnesium,2010-12-16,17.88
Magnesium,2011-01-13,11.92
Magnesium,2011-01-14,16.78
Magnesium,2011-01-15,18.24
Magnesium,2011-01-20,16.49
Magnesium,2011-01-21,6.1
Magnesium,2011-01-26,15.1
Magnesium,2011-01-30,13.13
Magnesium,2011-02-10,34.53
Magnesium,2011-02-11,53.7
Magnesium,2011-02-12,57.63
Magnesium,2011-02-17,57.47
Magnesium,2011-02-18,8.0
Magnesium,2011-02-19,17.9
Magnesium,2011-02-25,67.2
Magnesium,2011-02-26,66.79
Magnesium,2011-03-09,56.32
Magnesium,2011-03-10,12.65
Magnesium,2011-03-11,59.66
Magnesium,2011-03-17,15.9
Magnesium,2011-03-18,7.4
Magnesium,2011-03-19,52.63
Magnesium,2011-03-26,62.26
Magnesium,2011-03-30,69.4
Magnesium,2011-04-06,50.58
Magnesium,2011-04-07,18.89
Magnesium,2011-04-08,47.99
Magnesium,2011-04-13,70.04
Magnesium,2011-04-15,13.5
Magnesium,2011-04-16,9.8
Magnesium,2011-04-23,44.88
Magnesium,2011-04-27,69.4
Magnesium,2011-05-12,31.7
Magnesium,2011-05-13,5.8
Magnesium,2011-05-18,63.15
Magnesium,2011-05-20,17.3
Magnesium,2011-05-22,22.0
Magnesium,2011-05-26,22.34
Magnesium,2011-05-27,55.34
Magnesium,2011-06-11,8.1
Magnesium,2011-06-17,7.65
Magnesium,2011-06-18,15.05
Magnesium,2011-06-23,12.29
Magnesium,2011-06-29,15.44
Magnesium,2011-06-30,13.77
Magnesium,2011-07-13,12.24
Magnesium,2011-07-14,13.05
Magnesium,2011-07-17,16.24
Magnesium,2011-07-20,12.12
Magnesium,2011-08-03,15.95
Magnesium,2011-08-06,14.92
Magnesium,2011-08-11,5.6
Magnesium,2011-08-18,16.65
Magnesium,2011-08-28,22.86
Magnesium,2011-08-31,10.04
Magnesium,2011-09-09,15.36
Magnesium,2011-09-14,5.2
Magnesium,2011-09-15,12.2
Magnesium,2011-09-23,14.59
Magnesium,2011-09-28,14.42
Magnesium,2011-10-13,4.8
Magnesium,2011-10-14,15.32
Magnesium,2011-10-15,16.07
Magnesium,2011-10-17,13.64
Magnesium,2011-10-26,15.79
Magnesium,2011-11-03,31.3
Magnesium,2011-11-11,15.18
Magnesium,2011-11-16,19.26
Magnesium,2011-11-18,11.5
Magnesium,2011-11-23,13.9
Magnesium,2011-11-26,23.28
Magnesium,2011-12-07,14.6
Magnesium,2011-12-08,37.32
Magnesium,2011-12-09,18.52
Magnesium,2011-12-10,20.4
Magnesium,2011-12-14,14.55
Magnesium,2011-12-17,11.0
Magnesium,2012-01-11,19.29
Magnesium,2012-01-14,17.26
Magnesium,2012-01-20,4.24
Magnesium,2012-01-25,12.4
Magnesium,2012-01-26,31.04
Magnesium,2012-02-04,39.64
Magnesium,2012-02-05,17.59
Magnesium,2012-02-11,15.68
Magnesium,2012-02-15,15.84
Magnesium,2012-02-17,9.37
Magnesium,2012-02-18,16.9
Magnesium,2012-02-23,14.2
Magnesium,2012-02-24,18.0
Magnesium,2012-03-11,20.1
Magnesium,2012-03-15,17.59
Magnesium,2012-03-16,33.61
Magnesium,2012-03-17,3.7
Magnesium,2012-03-24,18.45
Magnesium,2012-03-29,11.76
Magnesium,2012-03-30,23.27
Magnesium,2012-04-15,17.13
Magnesium,2012-04-19,15.51
Magnesium,2012-04-21,2.5
Magnesium,2012-04-26,16.29
Magnesium,2012-04-27,12.53
Magnesium,2012-05-04,14.75
Magnesium,2012-05-13,15.93
Magnesium,2012-05-19,7.35
Magnesium,2012-05-25,11.52
Magnesium,2012-05-26,19.94
Magnesium,2012-06-01,17.83
Magnesium,2012-06-08,12.89
Magnesium,2012-06-16,7.5
Magnesium,2012-06-17,11.3
Magnesium,2012-06-21,11.52
Magnesium,2012-07-02,14.02
Magnesium,2012-07-13,13.64
Magnesium,2012-07-20,15.33
Magnesium,2012-07-21,6.3
Magnesium,2012-07-26,12.21
Magnesium,2012-07-27,22.24
Magnesium,2012-08-09,19.33
Magnesium,2012-08-16,8.3
Magnesium,2012-08-17,5.5
Magnesium,2012-08-23,15.61
Magnesium,2012-08-25,20.9
Magnesium,2012-09-01,20.13
Magnesium,2012-09-16,16.67
Magnesium,2012-09-20,6.12
Magnesium,2012-09-21,6.1
Magnesium,2012-09-23,19.18
Magnesium,2012-10-05,16.7
Magnesium,2012-10-07,20.5
Magnesium,2012-10-14,21.27
Magnesium,2012-10-19,9.23
Magnesium,2012-10-21,9.0
Magnesium,2012-10-25,12.81
Magnesium,2012-10-29,20.05
Magnesium,2012-11-01,14.97
Magnesium,2012-11-04,13.74
Magnesium,2012-11-05,22.07
Magnesium,2012-11-09,19.73
Magnesium,2012-11-16,7.8
Magnesium,2012-11-17,20.05
Magnesium,2012-11-18,12.92
Magnesium,2012-11-24,13.22
Magnesium,2012-12-06,18.67
Magnesium,2012-12-08,21.72
Magnesium,2012-12-09,20.57
Magnesium,2012-12-10,4.9
Magnesium,2012-12-13,21.34
Magnesium,2012-12-15,10.74
Magnesium,2013-01-11,21.92
Magnesium,2013-01-12,20.53
Magnesium,2013-01-17,20.31
Magnesium,2013-01-20,12.51
Magnesium,2013-01-25,11.06
Magnesium,2013-02-02,17.47
Magnesium,2013-02-09,43.5
Magnesium,2013-02-10,15.19
Magnesium,2013-02-15,6.5
Magnesium,2013-02-16,14.02
Magnesium,2013-02-17,13.2
Magnesium,2013-02-21,26.19
Magnesium,2013-02-22,12.1
Magnesium,2013-03-10,15.28
Magnesium,2013-03-14,6.1
Magnesium,2013-03-15,20.73
Magnesium,2013-03-17,13.88
Magnesium,2013-03-18,19.05
Magnesium,2013-03-24,20.56
Magnesium,2013-04-05,24.48
Magnesium,2013-04-12,6.7
Magnesium,2013-04-14,20.57
Magnesium,2013-04-15,11.43
Magnesium,2013-04-18,12.88
Magnesium,2013-04-19,9.46
Magnesium,2013-04-20,15.91
Magnesium,2013-05-04,19.05
Magnesium,2013-05-16,11.97
Magnesium,2013-05-17,25.22
Magnesium,2013-05-18,6.44
Magnesium,2013-05-19,40.0
Magnesium,2013-05-23,11.1
Magnesium,2013-06-14,6.4
Magnesium,2013-06-15,16.37
Magnesium,2013-06-17,6.84
Magnesium,2013-06-20,18.43
Magnesium,2013-06-21,32.1
Magnesium,2013-06-22,17.18
Magnesium,2013-06-23,14.51
Magnesium,2013-06-27,10.82
Magnesium,2013-07-04,17.99
Magnesium,2013-07-12,27.16
Magnesium,2013-07-14,17.34
Magnesium,2013-07-18,8.85
Magnesium,2013-07-19,23.6
Magnesium,2013-07-25,9.41
Magnesium,2013-08-01,13.61
Magnesium,2013-08-08,33.15
Magnesium,2013-08-12,25.53
Magnesium,2013-08-13,20.5
Magnesium,2013-08-16,19.29
Magnesium,2013-08-18,7.7
Magnesium,2013-08-22,13.42
Magnesium,2013-09-06,16.37
Magnesium,2013-09-08,16.8
Magnesium,2013-09-12,28.1
Magnesium,2013-09-19,17.25
Magnesium,2013-09-21,5.3
Magnesium,2013-09-26,17.13
Magnesium,2013-10-04,16.57
Magnesium,2013-10-11,14.11
Magnesium,2013-10-12,14.02
Magnesium,2013-10-18,16.66
Magnesium,2013-10-19,16.68
Magnesium,2013-10-24,15.44
Magnesium,2013-10-25,17.49
Magnesium,2013-11-04,28.08
Magnesium,2013-11-08,18.72
Magnesium,2013-11-14,15.16
Magnesium,2013-11-15,9.8
Magnesium,2013-11-18,18.0
Magnesium,2013-11-21,16.52
Magnesium,2013-12-05,16.37
Magnesium,2013-12-07,33.92
Magnesium,2013-12-09,31.49
Magnesium,2013-12-12,14.9
Magnesium,2013-12-13,8.46
Magnesium,2013-12-14,14.23
Magnesium,2014-01-06,19.9
Magnesium,2014-01-11,19.99
Magnesium,2014-01-16,8.5
Magnesium,2014-01-17,18.48
Magnesium,2014-01-23,16.52
Magnesium,2014-01-24,37.33
Magnesium,2014-02-15,9.4
Magnesium,2014-02-16,7.8
Magnesium,2014-02-24,14.87
Magnesium,2014-02-28,10.92
Magnesium,2014-03-08,16.37
Magnesium,2014-03-12,25.78
Magnesium,2014-03-13,9.4
Magnesium,2014-03-15,10.67
Magnesium,2014-03-19,15.45
Magnesium,2014-03-20,13.9
Magnesium,2014-03-21,22.26
Magnesium,2014-03-26,18.27
Magnesium,2014-03-28,63.23
Magnesium,2014-04-03,13.53
Magnesium,2014-04-06,16.42
Magnesium,2014-04-09,16.37
Magnesium,2014-04-11,11.32
Magnesium,2014-04-18,8.8
Magnesium,2014-04-19,21.02
Magnesium,2014-04-23,11.79
Magnesium,2014-05-02,24.56
Magnesium,2014-05-08,11.0
Magnesium,2014-05-16,16.02
Magnesium,2014-05-22,13.58
Magnesium,2014-05-28,13.51
Magnesium,2014-06-05,16.75
Magnesium,2014-06-12,10.05
Magnesium,2014-06-13,11.27
Magnesium,2014-06-14,14.87
Magnesium,2014-06-19,10.93
Magnesium,2014-06-20,4.2
Magnesium,2014-06-21,11.97
Magnesium,2014-06-25,14.92
Magnesium,2014-06-27,39.11
Magnesium,2014-07-04,10.1
Magnesium,2014-07-10,11.57
Magnesium,2014-07-12,12.16
Magnesium,2014-07-16,11.49
Magnesium,2014-07-18,3.6
Magnesium,2014-07-23,14.67
Magnesium,2014-08-01,8.08
Magnesium,2014-08-09,13.38
Magnesium,2014-08-13,12.0
Magnesium,2014-08-14,10.7
Magnesium,2014-08-16,6.5
Magnesium,2014-08-22,11.67
Magnesium,2014-08-27,14.22
Magnesium,2014-09-03,18.11
Magnesium,2014-09-05,11.99
Magnesium,2014-09-06,20.85
Magnesium,2014-09-10,10.67
Magnesium,2014-09-11,11.4
Magnesium,2014-09-12,27.21
Magnesium,2014-09-14,21.21
Magnesium,2014-09-17,12.93
Magnesium,2014-09-19,7.4
Magnesium,2014-09-20,3.81
Magnesium,2014-09-24,13.1
Magnesium,2014-10-08,14.51
Magnesium,2014-10-09,14.66
Magnesium,2014-10-10,12.1
Magnesium,2014-10-11,14.55
Magnesium,2014-10-15,22.98
Magnesium,2014-10-17,14.18
Magnesium,2014-10-18,20.41
Magnesium,2014-10-23,22.31
Magnesium,2014-10-25,39.19
Magnesium,2014-10-29,16.5
Magnesium,2014-10-31,13.9
Magnesium,2014-11-02,21.28
Magnesium,2014-11-06,15.24
Magnesium,2014-11-07,18.9
Magnesium,2014-11-12,18.43
Magnesium,2014-11-19,13.58
Magnesium,2014-11-20,29.36
Magnesium,2014-11-21,8.8
Magnesium,2014-11-22,19.26
Magnesium,2014-11-26,17.04
Magnesium,2014-11-27,12.61
Magnesium,2014-11-28,11.6
Magnesium,2014-12-03,19.75
Magnesium,2014-12-05,16.49
Magnesium,2014-12-06,9.35
Magnesium,2014-12-10,16.37
Magnesium,2014-12-11,14.57
Magnesium,2014-12-12,9.2
Magnesium,2014-12-17,16.29
Magnesium,2015-01-08,12.89
Magnesium,2015-01-09,16.4
Magnesium,2015-01-16,19.0
Magnesium,2015-01-17,11.48
Magnesium,2015-01-22,16.05
Magnesium,2015-01-28,18.22
Magnesium,2015-02-05,19.94
Magnesium,2015-02-06,12.13
Magnesium,2015-02-12,17.43
Magnesium,2015-02-14,21.28
Magnesium,2015-02-18,13.58
Magnesium,2015-02-21,4.0
Magnesium,2015-02-25,17.88
Magnesium,2015-03-12,16.13
Magnesium,2015-03-13,4.7
Magnesium,2015-03-14,14.6
Magnesium,2015-03-15,28.3
Magnesium,2015-03-19,12.61
Magnesium,2015-03-20,16.54
Magnesium,2015-03-21,28.53
Magnesium,2015-03-25,14.0
Magnesium,2015-04-02,19.98
Magnesium,2015-04-03,15.02
Magnesium,2015-04-10,25.4
Magnesium,2015-04-18,12.86
Magnesium,2015-04-22,12.58
Magnesium,2015-05-10,14.7
Magnesium,2015-05-14,12.75
Magnesium,2015-05-15,10.26
Magnesium,2015-05-20,10.67
Magnesium,2015-05-22,10.09
Magnesium,2015-05-29,11.39
Magnesium,2015-06-04,11.08
Magnesium,2015-06-06,14.8
Magnesium,2015-06-11,13.2
Magnesium,2015-06-13,11.24
Magnesium,2015-06-17,12.29
Magnesium,2015-06-18,10.09
Magnesium,2015-06-20,3.5
Magnesium,2015-06-25,12.18
Magnesium,2015-07-02,10.86
Magnesium,2015-07-10,11.41
Magnesium,2015-07-12,16.2
Magnesium,2015-07-16,11.1
Magnesium,2015-07-18,12.89
Magnesium,2015-08-01,13.8
Magnesium,2015-08-05,12.67
Magnesium,2015-08-13,18.09
Magnesium,2015-08-19,13.62
Magnesium,2015-08-20,15.22
Magnesium,2015-08-22,9.52
Magnesium,2015-09-04,15.6
Magnesium,2015-09-05,26.04
Magnesium,2015-09-09,17.78
Magnesium,2015-09-18,4.4
Magnesium,2015-09-19,10.76
Magnesium,2015-09-20,14.0
Magnesium,2015-09-22,15.05
Magnesium,2015-09-24,13.55
Magnesium,2015-09-25,13.55
Magnesium,2015-10-08,14.8
Magnesium,2015-10-09,13.0
Magnesium,2015-10-16,6.6
Magnesium,2015-10-17,17.23
Magnesium,2015-10-21,8.73
Magnesium,2015-10-24,14.12
Magnesium,2015-11-07,12.8
Magnesium,2015-11-11,15.74
Magnesium,2015-11-14,15.78
Magnesium,2015-11-19,15.72
Magnesium,2015-11-20,16.58
Magnesium,2015-12-04,10.96
Magnesium,2015-12-09,10.85
Magnesium,2015-12-10,15.74
Magnesium,2015-12-12,15.91
Magnesium,2015-12-17,28.26
Magnesium,2016-01-08,11.64
Magnesium,2016-01-09,15.73
Magnesium,2016-01-14,44.0
Magnesium,2016-01-15,3.9
Magnesium,2016-01-16,17.67
Magnesium,2016-01-21,13.65
Magnesium,2016-01-23,14.02
Magnesium,2016-02-06,19.8
Magnesium,2016-02-11,13.1
Magnesium,2016-02-12,6.8
Magnesium,2016-02-17,14.48
Magnesium,2016-02-18,15.48
Magnesium,2016-02-20,12.74
Magnesium,2016-02-26,22.46
Magnesium,2016-03-05,14.4
Magnesium,2016-03-11,15.27
Magnesium,2016-03-12,6.9
Magnesium,2016-03-17,10.67
Magnesium,2016-03-20,17.98
Magnesium,2016-04-01,13.33
Magnesium,2016-04-02,16.54
Magnesium,2016-04-08,42.5
Magnesium,2016-04-15,10.16
Magnesium,2016-04-16,4.9
Magnesium,2016-04-28,10.99
Magnesium,2016-04-29,11.13
Magnesium,2016-05-12,10.33
Magnesium,2016-05-13,12.57
Magnesium,2016-05-14,14.3
Magnesium,2016-05-19,15.75
Magnesium,2016-05-28,10.36
Magnesium,2016-06-03,8.89
Magnesium,2016-06-11,11.58
Magnesium,2016-06-13,14.32
Magnesium,2016-06-16,13.0
Magnesium,2016-06-19,13.84
Magnesium,2016-07-01,12.81
Magnesium,2016-07-02,13.4
Magnesium,2016-07-08,9.89
Magnesium,2016-07-14,13.8
Magnesium,2016-07-16,9.52
Magnesium,2016-07-17,5.51
Magnesium,2016-07-21,11.32
Magnesium,2016-07-23,9.69
Magnesium,2016-08-05,9.27
Magnesium,2016-08-07,11.89
Magnesium,2016-08-11,27.7
Magnesium,2016-08-12,14.11
Magnesium,2016-08-19,8.57
Magnesium,2016-08-20,4.0
Magnesium,2016-08-21,10.75
Magnesium,2016-09-03,13.82
Magnesium,2016-09-04,21.4
Magnesium,2016-09-09,11.6
Magnesium,2016-09-16,8.1
Magnesium,2016-09-22,12.34
Magnesium,2016-10-01,8.75
Magnesium,2016-10-02,12.81
Magnesium,2016-10-08,13.6
Magnesium,2016-10-14,11.75
Magnesium,2016-10-15,20.2
Magnesium,2016-10-20,13.26
Magnesium,2016-10-21,9.74
Magnesium,2016-10-22,5.1
Magnesium,2016-11-04,14.75
Magnesium,2016-11-11,19.28
Magnesium,2016-11-12,29.5
Magnesium,2016-11-17,11.64
Magnesium,2016-11-18,12.37
Magnesium,2016-11-19,6.9
Magnesium,2016-11-20,13.23
Magnesium,2016-12-02,17.74
Magnesium,2016-12-03,14.4
Magnesium,2016-12-08,19.93
Magnesium,2016-12-10,9.76
Magnesium,2016-12-12,13.34
Magnesium,2016-12-16,15.88
Manganese,1998-01-11,0.01
Manganese,1998-01-26,0.0
Manganese,1998-01-31,0.0
Manganese,1998-02-15,0.02
Manganese,1998-02-20,0.0
Manganese,1998-02-24,0.0
Manganese,1998-03-12,0.01
Manganese,1998-03-19,0.0
Manganese,1998-03-21,0.06
Manganese,1998-04-11,0.01
Manganese,1998-04-16,0.0
Manganese,1998-04-17,0.24
Manganese,1998-04-18,0.06
Manganese,1998-05-09,0.02
Manganese,1998-05-20,0.0
Manganese,1998-05-26,0.05
Manganese,1998-06-06,0.12
Manganese,1998-06-27,0.64
Manganese,1998-06-28,0.06
Manganese,1998-06-29,0.44
Manganese,1998-06-30,0.05
Manganese,1998-07-11,0.0
Manganese,1998-07-23,0.0
Manganese,1998-07-26,0.04
Manganese,1998-08-08,0.01
Manganese,1998-08-15,327.23
Manganese,1998-08-22,0.24
Manganese,1998-08-23,0.03
Manganese,1998-08-24,0.73
Manganese,1998-08-25,0.02
Manganese,1998-08-26,0.03
Manganese,1998-09-05,0.01
Manganese,1998-09-20,0.03
Manganese,1998-09-27,0.0
Manganese,1998-10-01,0.0
Manganese,1998-10-03,0.0
Manganese,1998-10-23,0.07
Manganese,1998-10-24,0.08
Manganese,1998-10-29,0.09
Manganese,1998-10-30,0.16
Manganese,1998-11-07,0.01
Manganese,1998-11-14,0.3
Manganese,1998-11-20,0.06
Manganese,1998-11-26,0.05
Manganese,1998-11-28,0.24
Manganese,1998-12-05,0.01
Manganese,1998-12-10,0.06
Manganese,1998-12-13,0.02
