chemical,sample_date,value
Nickel,2008-10,1.5333333333333332
Nickel,2008-11,1.7733333333333334
Nickel,2008-12,1.3
Nickel,2009-1,0.75
Nickel,2009-2,1.55
Nickel,2009-3,0.5
Nickel,2009-4,1.92
Nickel,2009-5,1.3133333333333335
Nickel,2009-6,1.7166666666666668
Nickel,2009-7,4.113333333333333
Nickel,2009-8,1.6033333333333333
Nickel,2009-9,1.42
Nickel,2009-10,1.332
Nickel,2009-11,1.8075
Nickel,2009-12,1.365
Nickel,2010-1,3.1799999999999997
Nickel,2010-2,2.6719999999999997
Nickel,2010-3,3.3966666666666665
Nickel,2010-4,3.0371428571428574
Nickel,2010-5,3.6683333333333334
Nickel,2010-6,2.9939999999999998
Nickel,2010-7,2.2357142857142858
Nickel,2010-8,3.7928571428571436
Nickel,2010-9,2.987142857142857
Nickel,2010-10,3.501666666666667
Nickel,2010-11,1.968333333333333
Nickel,2010-12,2.3133333333333335
Nickel,2011-1,6.33
Nickel,2011-2,11.80285714285714
Nickel,2011-3,4.07125
Nickel,2011-4,5.286666666666666
Nickel,2011-5,2.2916666666666665
Nickel,2011-6,4.058333333333333
Nickel,2011-7,4.01
Nickel,2011-8,2.0633333333333335
Nickel,2011-9,1.5550000000000002
Nickel,2011-10,1.6033333333333335
Nickel,2011-11,2.518
Nickel,2011-12,1.9383333333333335
Nickel,2012-1,1.654
Nickel,2012-2,3.7457142857142856
Nickel,2012-3,3.7
Nickel,2012-4,4.025
Nickel,2012-5,6.56
Nickel,2012-6,1.8175
Nickel,2012-7,1.6333333333333335
Nickel,2012-8,1.0
Nickel,2012-9,0.0
Nickel,2012-10,3.4275
Nickel,2012-11,1.3
Nickel,2012-12,1.1500000000000001
Nickel,2013-1,2.263333333333333
Nickel,2013-2,3.8175
Nickel,2013-3,4.543333333333334
Nickel,2013-4,2.6799999999999997
Nickel,2013-5,1.0475
Nickel,2013-6,1.595
Nickel,2013-7,1.9633333333333332
Nickel,2013-8,0.95
Nickel,2013-9,1.6375000000000002
Nickel,2013-10,2.3525
Nickel,2013-11,1.6433333333333333
Nickel,2013-12,2.4999999999999996
Nickel,2014-1,0.5
Nickel,2014-2,3.055
Nickel,2014-3,3.5
Nickel,2014-4,2.65
Nickel,2014-5,6.07
Nickel,2014-6,6.803333333333334
Nickel,2014-7,2.8966666666666665
Nickel,2014-8,5.0
Nickel,2014-9,5.36
Nickel,2014-10,1.502857142857143
Nickel,2014-11,2.618
Nickel,2014-12,2.1775
Nickel,2015-1,2.0
Nickel,2015-2,1.6300000000000001
Nickel,2015-3,3.97
Nickel,2015-4,2.0
Nickel,2015-5,1.7349999999999999
Nickel,2015-6,1.3333333333333333
Nickel,2015-7,4.1850000000000005
Nickel,2015-8,1.29
Nickel,2015-9,2.01
Nickel,2015-10,2.0
Nickel,2015-11,2.0
Nickel,2015-12,2.0
Nickel,2016-1,1.0466666666666666
Nickel,2016-2,1.3966666666666667
Nickel,2016-3,1.96
Nickel,2016-4,0.7799999999999999
Nickel,2016-5,4.733333333333333
Nickel,2016-6,2.9766666666666666
Nickel,2016-7,5.2975
Nickel,2016-8,3.936
Nickel,2016-9,5.056666666666667
Nickel,2016-10,1.848
Nickel,2016-11,4.0
Nickel,2016-12,2.813333333333334
Nitrates,1998-1,1.2666666666666666
Nitrates,1998-2,2.1833333333333336
Nitrates,1998-3,1.7733333333333334
Nitrates,1998-4,2.015
Nitrates,1998-5,1.5566666666666666
Nitrates,1998-6,0.976
Nitrates,1998-7,1.43
Nitrates,1998-8,1.035
Nitrates,1998-9,1.2133333333333332
Nitrates,1998-10,1.7966666666666669
Nitrates,1998-11,1.8259999999999998
Nitrates,1998-12,1.8883333333333334
Nitrates,1999-1,1.428
Nitrates,1999-2,1.8716666666666668
Nitrates,1999-3,1.9366666666666665
Nitrates,1999-4,2.5175
Nitrates,1999-5,1.78
Nitrates,1999-6,0.8200000000000002
Nitrates,1999-7,1.4459999999999997
Nitrates,1999-8,1.03
Nitrates,1999-9,2.1100000000000003
Nitrates,1999-10,1.232
Nitrates,1999-11,1.766
Nitrates,1999-12,1.9939999999999998
Nitrates,2000-1,2.3125
Nitrates,2000-2,2.8324999999999996
Nitrates,2000-3,2.566666666666667
Nitrates,2000-4,2.8275
Nitrates,2000-5,2.0483333333333333
Nitrates,2000-6,0.8771428571428571
Nitrates,2000-7,1.7916666666666667
Nitrates,2000-8,0.7483333333333334
Nitrates,2000-9,1.238
Nitrates,2000-10,1.1716666666666666
Nitrates,2000-11,2.1166666666666667
Nitrates,2000-12,2.482
Nitrates,2001-1,2.651666666666667
Nitrates,2001-2,2.9625
Nitrates,2001-3,2.678
Nitrates,2001-4,1.255
Nitrates,2001-5,1.3575
Nitrates,2001-6,0.8700000000000001
Nitrates,2001-7,1.7266666666666666
Nitrates,2001-8,1.0074999999999998
Nitrates,2001-9,1.3539999999999999
Nitrates,2001-10,1.1400000000000001
Nitrates,2001-11,2.38
Nitrates,2001-12,4.069999999999999
Nitrates,2002-1,8.672500000000001
Nitrates,2002-2,2.155
Nitrates,2002-3,3.0814285714285714
Nitrates,2002-4,2.0
Nitrates,2002-5,1.954
Nitrates,2002-6,1.61
Nitrates,2002-7,2.355714285714286
Nitrates,2002-8,1.31
Nitrates,2002-9,1.0666666666666667
Nitrates,2002-10,1.25
Nitrates,2002-11,1.67
Nitrates,2002-12,1.8449999999999998
Nitrates,2003-1,2.05
Nitrates,2003-2,2.205
Nitrates,2003-3,1.9485714285714286
Nitrates,2003-4,1.6166666666666665
Nitrates,2003-5,2.085
Nitrates,2003-6,1.33
Nitrates,2003-7,1.6300000000000001
Nitrates,2003-8,1.8066666666666666
Nitrates,2003-9,1.9783333333333335
Nitrates,2003-10,1.9740000000000002
Nitrates,2003-11,1.8771428571428572
Nitrates,2003-12,2.3033333333333332
Nitrates,2004-1,2.271666666666667
Nitrates,2004-2,2.204285714285714
Nitrates,2004-3,2.16
Nitrates,2004-4,2.101428571428572
Nitrates,2004-5,1.2783333333333333
Nitrates,2004-6,1.1683333333333332
Nitrates,2004-7,1.2042857142857142
Nitrates,2004-8,1.4766666666666666
Nitrates,2004-9,1.6528571428571428
Nitrates,2004-10,1.6900000000000002
Nitrates,2004-11,2.035
Nitrates,2004-12,1.9940000000000002
Nitrates,2005-1,2.27
Nitrates,2005-2,1.9066666666666665
Nitrates,2005-3,2.5749999999999997
Nitrates,2005-4,2.19
Nitrates,2005-5,1.4580000000000002
Nitrates,2005-6,1.33
Nitrates,2005-7,1.074
Nitrates,2005-8,1.3283333333333334
Nitrates,2005-9,1.5116666666666667
Nitrates,2005-10,1.1866666666666665
Nitrates,2005-11,1.3514285714285716
Nitrates,2005-12,1.9833333333333332
Nitrates,2006-1,1.86
Nitrates,2006-2,2.322
Nitrates,2006-3,2.04
Nitrates,2006-4,1.406666666666667
Nitrates,2006-5,1.2283333333333335
Nitrates,2006-6,0.935
Nitrates,2006-7,1.0016666666666667
Nitrates,2006-8,0.8966666666666666
Nitrates,2006-9,1.0342857142857143
Nitrates,2006-10,1.5616666666666668
Nitrates,2006-11,1.5419999999999998
Nitrates,2006-12,1.7216666666666667
Nitrates,2007-1,1.8559999999999994
Nitrates,2007-2,2.236666666666667
Nitrates,2007-3,1.9985714285714287
Nitrates,2007-4,2.0366666666666666
Nitrates,2007-5,1.268
Nitrates,2007-6,0.908
Nitrates,2007-7,1.0379999999999998
Nitrates,2007-8,1.9775
Nitrates,2007-9,2.251428571428572
Nitrates,2007-10,1.3550000000000002
Nitrates,2007-11,1.625
Nitrates,2007-12,1.568
Nitrates,2008-1,1.95
Nitrates,2008-2,1.8233333333333335
Nitrates,2008-3,2.0428571428571427
Nitrates,2008-4,2.1166666666666667
Nitrates,2008-5,0.9642857142857143
Nitrates,2008-6,0.9750000000000001
Nitrates,2008-7,0.85
Nitrates,2008-8,0.9175
Nitrates,2008-9,0.9279999999999999
Nitrates,2008-10,0.8525
Nitrates,2008-11,1.1442857142857144
Nitrates,2008-12,1.075
Nitrates,2009-1,1.36875
Nitrates,2009-2,1.8671428571428572
Nitrates,2009-3,1.6324999999999998
Nitrates,2009-4,1.47
Nitrates,2009-5,1.17625
Nitrates,2009-6,1.2885714285714285
Nitrates,2009-7,0.9233333333333333
Nitrates,2009-8,1.0033333333333332
Nitrates,2009-9,1.2990000000000002
Nitrates,2009-10,1.888
Nitrates,2009-11,1.4177777777777778
Nitrates,2009-12,1.554285714285714
Nitrates,2010-1,4.62625
Nitrates,2010-2,2.618888888888889
Nitrates,2010-3,2.130909090909091
Nitrates,2010-4,1.7890000000000001
Nitrates,2010-5,1.241111111111111
Nitrates,2010-6,1.3985714285714288
Nitrates,2010-7,1.1177777777777775
Nitrates,2010-8,1.39
Nitrates,2010-9,1.3025
Nitrates,2010-10,1.7549999999999997
Nitrates,2010-11,1.4741666666666664
Nitrates,2010-12,1.6350000000000002
Nitrates,2011-1,1.605
Nitrates,2011-2,1.857
Nitrates,2011-3,2.1883333333333335
Nitrates,2011-4,1.9619999999999997
Nitrates,2011-5,1.4599999999999997
Nitrates,2011-6,1.457
Nitrates,2011-7,1.3111111111111111
Nitrates,2011-8,1.3145454545454545
Nitrates,2011-9,2.1037500000000002
Nitrates,2011-10,1.423
Nitrates,2011-11,1.62375
Nitrates,2011-12,1.71
Nitrates,2012-1,2.2311111111111113
Nitrates,2012-2,1.721
Nitrates,2012-3,1.8966666666666663
Nitrates,2012-4,1.4525
Nitrates,2012-5,1.8029999999999997
Nitrates,2012-6,1.2557142857142858
Nitrates,2012-7,1.238
Nitrates,2012-8,1.1012499999999998
Nitrates,2012-9,1.2125
Nitrates,2012-10,1.4366666666666665
Nitrates,2012-11,1.6033333333333335
Nitrates,2012-12,1.556
Nitrates,2013-1,1.6728571428571428
Nitrates,2013-2,1.9360000000000004
Nitrates,2013-3,1.7730000000000001
Nitrates,2013-4,1.4349999999999998
Nitrates,2013-5,1.26125
Nitrates,2013-6,1.1863636363636365
Nitrates,2013-7,0.7687499999999999
Nitrates,2013-8,1.008181818181818
Nitrates,2013-9,0.9212500000000001
Nitrates,2013-10,1.8233333333333333
Nitrates,2013-11,1.29
Nitrates,2013-12,1.6533333333333333
Nitrates,2014-1,1.7655555555555555
Nitrates,2014-2,1.1780000000000002
Nitrates,2014-3,1.8700000000000003
Nitrates,2014-4,1.3144444444444447
Nitrates,2014-5,1.2037499999999999
Nitrates,2014-6,0.9190000000000002
Nitrates,2014-7,1.0011111111111113
Nitrates,2014-8,0.8281818181818181
Nitrates,2014-9,1.4214285714285715
Nitrates,2014-10,1.4275000000000002
Nitrates,2014-11,1.7583333333333335
Nitrates,2014-12,2.12
Nitrates,2015-1,1.6840000000000004
Nitrates,2015-2,2.138
Nitrates,2015-3,1.8933333333333333
Nitrates,2015-4,1.6937499999999999
Nitrates,2015-5,1.295
Nitrates,2015-6,1.253
Nitrates,2015-7,1.17375
Nitrates,2015-8,0.8290000000000001
Nitrates,2015-9,1.085
Nitrates,2015-10,1.2055555555555555
Nitrates,2015-11,1.3955555555555557
Nitrates,2015-12,1.3771428571428572
Nitrates,2016-1,1.57125
Nitrates,2016-2,1.3644444444444446
Nitrates,2016-3,1.3187499999999999
Nitrates,2016-4,1.2522222222222223
Nitrates,2016-5,1.088888888888889
Nitrates,2016-6,0.9787499999999999
Nitrates,2016-7,0.9327272727272727
Nitrates,2016-8,0.9274999999999999
Nitrates,2016-9,0.8844444444444444
Nitrates,2016-10,0.8827272727272727
Nitrates,2016-11,0.9944444444444446
Nitrates,2016-12,1.2655555555555553
Nitrites,1998-1,0.023333333333333334
Nitrites,1998-2,0.03333333333333333
Nitrites,1998-3,0.023333333333333334
Nitrites,1998-4,0.12000000000000001
Nitrites,1998-5,0.04666666666666667
Nitrites,1998-6,0.05800000000000001
Nitrites,1998-7,0.02
Nitrites,1998-8,0.09000000000000001
Nitrites,1998-9,0.056666666666666664
Nitrites,1998-10,0.04
Nitrites,1998-11,0.026000000000000002
Nitrites,1998-12,0.03166666666666667
Nitrites,1999-1,0.022
Nitrites,1999-2,0.03833333333333334
Nitrites,1999-3,0.02666666666666666
Nitrites,1999-4,0.0625
Nitrites,1999-5,0.035
Nitrites,1999-6,0.06
Nitrites,1999-7,0.044
Nitrites,1999-8,0.072
Nitrites,1999-9,0.030000000000000002
Nitrites,1999-10,0.024
Nitrites,1999-11,0.030000000000000006
Nitrites,1999-12,0.026000000000000002
Nitrites,2000-1,0.049999999999999996
Nitrites,2000-2,0.030000000000000002
Nitrites,2000-3,0.03333333333333333
Nitrites,2000-4,0.034999999999999996
Nitrites,2000-5,0.051666666666666666
Nitrites,2000-6,0.015714285714285715
Nitrites,2000-7,0.06666666666666667
Nitrites,2000-8,0.07166666666666667
Nitrites,2000-9,0.041999999999999996
Nitrites,2000-10,0.041666666666666664
Nitrites,2000-11,0.029999999999999995
Nitrites,2000-12,0.032
Nitrites,2001-1,0.03166666666666667
Nitrites,2001-2,0.0325
Nitrites,2001-3,0.032
Nitrites,2001-4,0.0375
Nitrites,2001-5,0.025
Nitrites,2001-6,0.02
Nitrites,2001-7,0.02666666666666667
Nitrites,2001-8,0.0275
Nitrites,2001-9,0.041999999999999996
Nitrites,2001-10,0.065
Nitrites,2001-11,0.0033333333333333335
Nitrites,2001-12,0.05666666666666667
Nitrites,2002-1,0.07500000000000001
Nitrites,2002-2,0.051250000000000004
Nitrites,2002-3,0.042857142857142864
Nitrites,2002-4,0.03333333333333333
Nitrites,2002-5,0.026000000000000002
Nitrites,2002-6,0.03666666666666667
Nitrites,2002-7,0.047142857142857146
Nitrites,2002-8,0.02666666666666667
Nitrites,2002-9,0.023333333333333334
Nitrites,2002-10,0.05
Nitrites,2002-11,0.03333333333333333
Nitrites,2002-12,0.0325
Nitrites,2003-1,0.028000000000000004
Nitrites,2003-2,0.03
Nitrites,2003-3,0.04428571428571428
Nitrites,2003-4,0.06499999999999999
Nitrites,2003-5,0.05166666666666667
Nitrites,2003-6,0.05000000000000001
Nitrites,2003-7,0.056666666666666664
Nitrites,2003-8,0.051666666666666666
Nitrites,2003-9,0.018333333333333333
Nitrites,2003-10,0.036000000000000004
Nitrites,2003-11,0.034999999999999996
Nitrites,2003-12,0.10833333333333334
Nitrites,2004-1,0.04666666666666667
Nitrites,2004-2,0.04
Nitrites,2004-3,0.07142857142857142
Nitrites,2004-4,0.04714285714285714
Nitrites,2004-5,0.03833333333333334
Nitrites,2004-6,0.045000000000000005
Nitrites,2004-7,0.055714285714285716
Nitrites,2004-8,0.10333333333333335
Nitrites,2004-9,0.039999999999999994
Nitrites,2004-10,0.03833333333333333
Nitrites,2004-11,0.052500000000000005
Nitrites,2004-12,0.052000000000000005
Nitrites,2005-1,0.038571428571428576
Nitrites,2005-2,0.043333333333333335
Nitrites,2005-3,0.055000000000000014
Nitrites,2005-4,0.060000000000000005
Nitrites,2005-5,0.048
Nitrites,2005-6,0.07500000000000001
Nitrites,2005-7,0.05
Nitrites,2005-8,0.07166666666666666
Nitrites,2005-9,0.043333333333333335
Nitrites,2005-10,0.045000000000000005
Nitrites,2005-11,0.06571428571428571
Nitrites,2005-12,0.056666666666666664
Nitrites,2006-1,0.04
Nitrites,2006-2,0.044000000000000004
Nitrites,2006-3,0.078
Nitrites,2006-4,0.09499999999999999
Nitrites,2006-5,0.041666666666666664
Nitrites,2006-6,0.028333333333333335
Nitrites,2006-7,0.04833333333333334
Nitrites,2006-8,0.030000000000000002
Nitrites,2006-9,0.11
Nitrites,2006-10,0.02666666666666667
Nitrites,2006-11,0.04
Nitrites,2006-12,0.056666666666666664
Nitrites,2007-1,0.034
Nitrites,2007-2,0.03333333333333333
Nitrites,2007-3,0.03
Nitrites,2007-4,0.07166666666666667
Nitrites,2007-5,0.024
Nitrites,2007-6,0.026000000000000002
Nitrites,2007-7,0.036
Nitrites,2007-8,0.0225
Nitrites,2007-9,0.02
Nitrites,2007-10,0.030000000000000002
Nitrites,2007-11,0.01875
Nitrites,2007-12,0.06000000000000001
Nitrites,2008-1,0.024
Nitrites,2008-2,0.045000000000000005
Nitrites,2008-3,0.04142857142857143
Nitrites,2008-4,0.04
Nitrites,2008-5,0.04142857142857143
Nitrites,2008-6,0.04625
Nitrites,2008-7,0.06333333333333334
Nitrites,2008-8,0.024999999999999998
Nitrites,2008-9,0.022
Nitrites,2008-10,0.030000000000000002
Nitrites,2008-11,0.048571428571428564
Nitrites,2008-12,0.035
Nitrites,2009-1,0.03874999999999999
Nitrites,2009-2,0.032857142857142856
Nitrites,2009-3,0.028750000000000005
Nitrites,2009-4,0.04428571428571428
Nitrites,2009-5,0.048749999999999995
Nitrites,2009-6,0.028571428571428574
Nitrites,2009-7,0.02
Nitrites,2009-8,0.061111111111111116
Nitrites,2009-9,0.032999999999999995
Nitrites,2009-10,0.07000000000000002
Nitrites,2009-11,0.03333333333333333
Nitrites,2009-12,0.02857142857142857
Nitrites,2010-1,0.08875000000000002
Nitrites,2010-2,0.08
Nitrites,2010-3,0.07818181818181819
Nitrites,2010-4,0.10900000000000001
Nitrites,2010-5,0.05555555555555555
Nitrites,2010-6,0.03428571428571429
Nitrites,2010-7,0.05000000000000001
Nitrites,2010-8,0.04125
Nitrites,2010-9,0.06500000000000002
Nitrites,2010-10,0.017999999999999995
Nitrites,2010-11,0.05166666666666667
Nitrites,2010-12,0.030000000000000002
Nitrites,2011-1,0.051000000000000004
Nitrites,2011-2,0.043000000000000003
Nitrites,2011-3,0.03833333333333334
Nitrites,2011-4,0.038
Nitrites,2011-5,0.038
Nitrites,2011-6,0.032
Nitrites,2011-7,0.04444444444444445
Nitrites,2011-8,0.03636363636363637
Nitrites,2011-9,0.031249999999999997
Nitrites,2011-10,0.03200000000000001
Nitrites,2011-11,0.03875
Nitrites,2011-12,0.03666666666666667
Nitrites,2012-1,0.031111111111111114
Nitrites,2012-2,0.036000000000000004
Nitrites,2012-3,0.027777777777777776
Nitrites,2012-4,0.03875000000000001
Nitrites,2012-5,0.042
Nitrites,2012-6,0.03285714285714286
Nitrites,2012-7,0.051000000000000004
Nitrites,2012-8,0.022500000000000003
Nitrites,2012-9,0.035
Nitrites,2012-10,0.03000000000000001
Nitrites,2012-11,0.02833333333333334
Nitrites,2012-12,0.026000000000000002
Nitrites,2013-1,0.025714285714285714
Nitrites,2013-2,0.030000000000000006
Nitrites,2013-3,0.030000000000000006
Nitrites,2013-4,0.028000000000000004
Nitrites,2013-5,0.03875000000000001
Nitrites,2013-6,0.04818181818181819
Nitrites,2013-7,0.030000000000000002
Nitrites,2013-8,0.04272727272727273
Nitrites,2013-9,0.0225
Nitrites,2013-10,0.05
Nitrites,2013-11,0.03461538461538462
Nitrites,2013-12,0.03222222222222223
Nitrites,2014-1,0.05000000000000002
Nitrites,2014-2,0.018
Nitrites,2014-3,0.027000000000000003
Nitrites,2014-4,0.02333333333333333
Nitrites,2014-5,0.025
Nitrites,2014-6,0.024999999999999998
Nitrites,2014-7,0.07
Nitrites,2014-8,0.01818181818181818
Nitrites,2014-9,0.07285714285714287
Nitrites,2014-10,0.04583333333333333
Nitrites,2014-11,0.06666666666666667
Nitrites,2014-12,0.2899999999999999
Nitrites,2015-1,0.042
Nitrites,2015-2,0.030000000000000006
Nitrites,2015-3,0.035555555555555556
Nitrites,2015-4,0.02875
Nitrites,2015-5,0.027500000000000004
Nitrites,2015-6,0.061
Nitrites,2015-7,0.018750000000000003
Nitrites,2015-8,0.036
Nitrites,2015-9,0.03800000000000001
Nitrites,2015-10,0.03333333333333334
Nitrites,2015-11,0.015555555555555557
Nitrites,2015-12,0.021428571428571432
Nitrites,2016-1,0.02875
Nitrites,2016-2,0.024444444444444446
Nitrites,2016-3,0.0275
Nitrites,2016-4,0.030000000000000002
Nitrites,2016-5,0.034444444444444444
Nitrites,2016-6,0.032499999999999994
Nitrites,2016-7,0.030000000000000002
Nitrites,2016-8,0.017499999999999998
Nitrites,2016-9,0.01777777777777778
Nitrites,2016-10,0.02
Nitrites,2016-11,0.03555555555555556
Nitrites,2016-12,0.02666666666666666
Organic nitrogen,2009-1,1.41
Organic nitrogen,2009-2,0.27
Organic nitrogen,2009-3,2.075
Organic nitrogen,2009-4,0.53
Organic nitrogen,2009-5,1.18
Organic nitrogen,2009-6,0.7799999999999999
Organic nitrogen,2009-7,1.285
Organic nitrogen,2009-8,1.955
Organic nitrogen,2009-9,0.61
Organic nitrogen,2009-10,0.4
Organic nitrogen,2009-11,0.8
Organic nitrogen,2009-12,0.6699999999999999
Organic nitrogen,2010-1,0.36
Organic nitrogen,2010-2,0.15
Organic nitrogen,2010-3,0.35
Organic nitrogen,2010-4,0.59
Organic nitrogen,2010-5,0.45
Organic nitrogen,2010-6,0.39
Organic nitrogen,2010-7,0.7
Organic nitrogen,2010-8,0.77
Organic nitrogen,2010-9,0.3
Organic nitrogen,2010-10,1.7033333333333334
Organic nitrogen,2010-11,0.48
Organic nitrogen,2010-12,0.24
Organic nitrogen,2011-1,0.0
Organic nitrogen,2011-2,0.0
Organic nitrogen,2011-3,0.0
Organic nitrogen,2011-4,0.0
Organic nitrogen,2011-5,0.0
Organic nitrogen,2011-6,0.0
Organic nitrogen,2011-7,0.0
Organic nitrogen,2011-8,0.0
Organic nitrogen,2011-9,0.0
Organic nitrogen,2011-10,0.0
Organic nitrogen,2011-11,0.0
Organic nitrogen,2011-12,0.0
Organic nitrogen,2012-1,0.385
Organic nitrogen,2012-2,0.43500000000000005
Organic nitrogen,2012-3,0.15500000000000003
Organic nitrogen,2012-4,0.36
Organic nitrogen,2012-5,0.32
Organic nitrogen,2012-6,0.06
Organic nitrogen,2012-7,0.265
Organic nitrogen,2012-8,0.14
Organic nitrogen,2012-9,0.24
Organic nitrogen,2012-10,0.175
Organic nitrogen,2012-11,0.265
Organic nitrogen,2012-12,0.23500000000000001
Organic nitrogen,2013-4,1.62
Organic nitrogen,2013-9,1.34
Organic nitrogen,2015-5,0.0
Orthophosphate-phosphorus,1998-1,0.06
Orthophosphate-phosphorus,1998-2,0.04666666666666667
Orthophosphate-phosphorus,1998-3,0.05333333333333334
Orthophosphate-phosphorus,1998-4,0.1025
Orthophosphate-phosphorus,1998-5,0.043333333333333335
Orthophosphate-phosphorus,1998-6,0.182
Orthophosphate-phosphorus,1998-7,0.06333333333333334
Orthophosphate-phosphorus,1998-8,0.1416666666666667
Orthophosphate-phosphorus,1998-9,0.05000000000000001
Orthophosphate-phosphorus,1998-10,0.08333333333333333
Orthophosphate-phosphorus,1998-11,0.082
Orthophosphate-phosphorus,1998-12,0.08666666666666667
Orthophosphate-phosphorus,1999-1,0.082
Orthophosphate-phosphorus,1999-2,0.055
Orthophosphate-phosphorus,1999-3,0.08
Orthophosphate-phosphorus,1999-4,0.05499999999999999
Orthophosphate-phosphorus,1999-5,0.075
Orthophosphate-phosphorus,1999-6,0.085
Orthophosphate-phosphorus,1999-7,0.064
Orthophosphate-phosphorus,1999-8,0.044000000000000004
Orthophosphate-phosphorus,1999-9,0.075
Orthophosphate-phosphorus,1999-10,0.038000000000000006
Orthophosphate-phosphorus,1999-11,0.055999999999999994
Orthophosphate-phosphorus,1999-12,0.036
Orthophosphate-phosphorus,2000-1,0.055
Orthophosphate-phosphorus,2000-2,0.07
Orthophosphate-phosphorus,2000-3,0.05833333333333333
Orthophosphate-phosphorus,2000-4,0.08
Orthophosphate-phosphorus,2000-5,0.06333333333333334
Orthophosphate-phosphorus,2000-6,0.09142857142857144
Orthophosphate-phosphorus,2000-7,0.05000000000000001
Orthophosphate-phosphorus,2000-8,0.07333333333333335
Orthophosphate-phosphorus,2000-9,0.06600000000000002
Orthophosphate-phosphorus,2000-10,0.08333333333333333
Orthophosphate-phosphorus,2000-11,0.08833333333333333
Orthophosphate-phosphorus,2000-12,0.096
Orthophosphate-phosphorus,2001-1,0.08
Orthophosphate-phosphorus,2001-2,0.065
Orthophosphate-phosphorus,2001-3,0.047999999999999994
Orthophosphate-phosphorus,2001-4,0.0575
Orthophosphate-phosphorus,2001-5,0.07
Orthophosphate-phosphorus,2001-6,0.07333333333333333
Orthophosphate-phosphorus,2001-7,0.043333333333333335
Orthophosphate-phosphorus,2001-8,0.057499999999999996
Orthophosphate-phosphorus,2001-9,0.038
Orthophosphate-phosphorus,2001-10,0.035
Orthophosphate-phosphorus,2001-11,0.013333333333333334
Orthophosphate-phosphorus,2001-12,0.12666666666666668
Orthophosphate-phosphorus,2002-1,0.12
Orthophosphate-phosphorus,2002-2,0.0675
Orthophosphate-phosphorus,2002-3,0.05
Orthophosphate-phosphorus,2002-4,0.03333333333333333
Orthophosphate-phosphorus,2002-5,0.05399999999999999
Orthophosphate-phosphorus,2002-6,0.06166666666666667
Orthophosphate-phosphorus,2002-7,0.05142857142857143
Orthophosphate-phosphorus,2002-8,0.07333333333333335
Orthophosphate-phosphorus,2002-9,0.043333333333333335
Orthophosphate-phosphorus,2002-10,0.07999999999999999
Orthophosphate-phosphorus,2002-11,0.11333333333333333
Orthophosphate-phosphorus,2002-12,0.07
Orthophosphate-phosphorus,2003-1,0.06200000000000001
Orthophosphate-phosphorus,2003-2,0.042499999999999996
Orthophosphate-phosphorus,2003-3,0.07857142857142858
Orthophosphate-phosphorus,2003-4,0.03333333333333333
Orthophosphate-phosphorus,2003-5,0.045000000000000005
Orthophosphate-phosphorus,2003-6,0.04
Orthophosphate-phosphorus,2003-7,0.08
Orthophosphate-phosphorus,2003-8,0.08333333333333333
Orthophosphate-phosphorus,2003-9,0.041666666666666664
Orthophosphate-phosphorus,2003-10,0.064
Orthophosphate-phosphorus,2003-11,0.0642857142857143
Orthophosphate-phosphorus,2003-12,0.07
Orthophosphate-phosphorus,2004-1,0.041666666666666664
Orthophosphate-phosphorus,2004-2,0.055714285714285716
Orthophosphate-phosphorus,2004-3,0.06571428571428571
Orthophosphate-phosphorus,2004-4,0.054285714285714284
Orthophosphate-phosphorus,2004-5,0.045000000000000005
Orthophosphate-phosphorus,2004-6,0.049999999999999996
Orthophosphate-phosphorus,2004-7,0.06142857142857143
Orthophosphate-phosphorus,2004-8,0.10166666666666668
Orthophosphate-phosphorus,2004-9,0.07714285714285714
Orthophosphate-phosphorus,2004-10,0.07666666666666667
Orthophosphate-phosphorus,2004-11,0.10750000000000001
Orthophosphate-phosphorus,2004-12,0.10400000000000001
Orthophosphate-phosphorus,2005-1,0.09571428571428572
Orthophosphate-phosphorus,2005-2,0.10000000000000002
Orthophosphate-phosphorus,2005-3,0.06166666666666667
Orthophosphate-phosphorus,2005-4,0.065
Orthophosphate-phosphorus,2005-5,0.032
Orthophosphate-phosphorus,2005-6,0.07666666666666666
Orthophosphate-phosphorus,2005-7,0.048
Orthophosphate-phosphorus,2005-8,0.06833333333333334
Orthophosphate-phosphorus,2005-9,0.051666666666666666
Orthophosphate-phosphorus,2005-10,0.045000000000000005
Orthophosphate-phosphorus,2005-11,0.0642857142857143
Orthophosphate-phosphorus,2005-12,0.05000000000000001
Orthophosphate-phosphorus,2006-1,0.092
Orthophosphate-phosphorus,2006-2,0.122
Orthophosphate-phosphorus,2006-3,0.1
Orthophosphate-phosphorus,2006-4,0.07333333333333333
Orthophosphate-phosphorus,2006-5,0.06833333333333334
Orthophosphate-phosphorus,2006-6,0.065
Orthophosphate-phosphorus,2006-7,0.041666666666666664
Orthophosphate-phosphorus,2006-8,0.06333333333333334
Orthophosphate-phosphorus,2006-9,0.042857142857142864
Orthophosphate-phosphorus,2006-10,0.10166666666666667
Orthophosphate-phosphorus,2006-11,0.084
Orthophosphate-phosphorus,2006-12,0.06
Orthophosphate-phosphorus,2007-1,0.074
Orthophosphate-phosphorus,2007-2,0.03833333333333333
Orthophosphate-phosphorus,2007-3,0.09571428571428571
Orthophosphate-phosphorus,2007-4,0.16666666666666666
